code,term
103171000000106,British or mixed British - ethnic category 2001 census
103201000000107,English - ethnic category 2001 census
103211000000109,Scottish - ethnic category 2001 census
103221000000103,Cornish - ethnic category 2001 census
103231000000101,Northern Irish - ethnic category 2001 census
103661000000108,British Asian - ethnic category 2001 census
103741000000104,Black British - ethnic category 2001 census
107821000000108,Welsh - ethnic category 2001 census
110761000000106,English - ethnic category 2001 census
110791000000100,Black British - ethnic category 2001 census
14999008,Welsh
154161000,White British
154167001,Black British
185985005,White British
185990008,Black British
2058241000000103,Scottish (White) ethnic category of Scotland's census 2022
2078741000000106,Other British (White) ethnic category of Scotland's census 2022
208451000000103,Welsh as a second language
208461000000100,Welsh as a second language
25804004,English
315236000,White British
401213008,White Scottish
401214002,Other white British ethnic group
41111000000101,White Scottish
41121000000107,Other white British ethnic group
43471000000102,White Scottish
43481000000100,Other white British ethnic group
44881000000100,White Scottish
44891000000103,Other white British ethnic group
47281000000109,White Scottish
494131000000105,White British - ethnic category 2001 census
494141000000101,White British - ethnic category 2001 census 
494151000000103,White British - ethnic category 2001 census 
49991000000108,White Scottish
77711000000105,Other white British ethnic group
82121000000108,Other white British ethnic group
86191000000107,Welsh - ethnic category 2001 census
92391000000108,British or mixed British - ethnic category 2001 census
92541000000108,Scottish - ethnic category 2001 census
92551000000106,Welsh - ethnic category 2001 census
92561000000109,Northern Irish - ethnic category 2001 census
92571000000102,Cornish - ethnic category 2001 census
92681000000104,British Asian - ethnic category 2001 census
976631000000101,White: English or Welsh or Scottish or Northern Irish or British - England and Wales ethnic category 2011 census
976641000000105,White: English or Welsh or Scottish or Northern Irish or British - England and Wales ethnic category 2011 census 
977911000000103,White: Scottish - Scotland ethnic category 2011 census
977921000000109,White: Scottish - Scotland ethnic category 2011 census 
977931000000106,White: other British - Scotland ethnic category 2011 census
977941000000102,White: other British - Scotland ethnic category 2011 census 
98261000000108,British or mixed British - ethnic category 2001 census
98291000000102,English - ethnic category 2001 census
98301000000103,Scottish - ethnic category 2001 census
98311000000101,Cornish - ethnic category 2001 census
98321000000107,Northern Irish - ethnic category 2001 census
98751000000103,British Asian - ethnic category 2001 census
98831000000104,Black British - ethnic category 2001 census
