code,term
138464001,Born in England
138483008,Born in Northern Ireland
138490003,Born in Scotland
138499002,Born in Wales
161193005,Born in England
161211004,Born in Northern Ireland
161218005,Born in Scotland
161227006,Born in Wales
315421000,Born in England
315493007,Born in Northern Ireland
315515001,Born in Scotland
315560000,Born in Wales
919931000000109,Born in Guernsey
919941000000100,Born in Guernsey 
919951000000102,Born in Jersey
919961000000104,Born in Jersey 
919971000000106,Born in Isle of Man
919981000000108,Born in Isle of Man 
