code,term
1017202000,At increased risk of human trafficking
1045691000000103,Victim of modern slavery
1045701000000103,Victim of modern slavery 
1045751000000102,Victim of domestic servitude
1045861000000108,At risk of human trafficking
1045981000000106,At risk of slavery
1050391000000102,At risk of human trafficking
1050481000000109,At risk of slavery
16290721000119109,Victim of human trafficking in adolescence
16290761000119104,Victim of human trafficking in adulthood
16290801000119107,Victim of human trafficking in childhood
734998001,Victim of human trafficking
863561000000103,Victim of human trafficking
875581000000101,Victim of human trafficking
